var1	var2	class
100	236	0
109	194	0
176	230	1
112	218	0
112	142	0
113	244	1
172	234	1
104	226	0
94	224	0
122	212	1
96	245	0
129	221	1
85	194	1
94	220	0
98	198	0
102	185	0
77	221	1
126	221	1
76	227	1
106	213	1
98	158	0
73	212	1
111	249	0
100	213	0
72	230	1
132	237	1
109	232	1
94	176	0
125	218	1
109	228	0
136	201	1
102	212	0
93	187	0
141	195	1
85	199	0
111	225	1
94	165	0
106	218	1
52	225	1
91	171	0
92	206	0
100	186	0
108	205	0
92	176	0
86	212	0
106	229	1
90	236	0
88	242	0
116	188	0
92	184	0
127	221	1
100	230	0
103	208	0
110	223	0
95	220	1
67	225	1
96	227	1
121	223	1
139	233	1
86	218	1
125	239	1
153	233	1
90	200	0
64	231	1
105	175	0
110	212	0
94	222	0
89	202	0
89	214	1
109	221	1
107	220	0
106	237	0
123	198	1
148	229	1
108	213	1
88	223	1
129	217	1
92	155	0
109	198	0
95	267	0
88	175	0
162	226	1
137	220	1
91	163	0
118	196	0
118	225	1
91	221	1
103	201	0
112	220	1
114	248	0
120	224	1
94	218	1
100	235	0
107	260	0
109	152	0
142	227	1
96	195	0
146	225	1
86	141	0
102	237	0
100	207	0
133	213	1
104	172	0
145	220	1
93	219	0
97	198	0
108	216	1
117	190	0
97	190	0
122	215	1
94	221	0
115	219	1
109	215	0
150	229	1
102	193	0
88	207	0
113	193	0
108	200	0
114	202	0
85	206	0
99	184	0
107	204	1
147	230	1
77	201	1
97	212	1
111	217	0
96	216	1
83	215	1
170	224	1
100	232	0
79	225	1
82	213	1
118	218	1
189	218	1
87	224	0
106	229	1
177	223	1
126	156	0
100	216	0
88	184	0
103	223	1
103	175	0
92	238	0
137	247	1
94	216	0
100	230	0
106	219	0
111	209	0
153	215	1
99	205	0
107	196	0
85	171	0
86	204	1
105	236	1
140	219	1
87	222	1
49	225	1
146	211	1
99	182	0
99	180	0
139	220	1
101	188	0
89	230	0
122	224	1
88	218	1
110	222	1
81	145	0
101	138	0
110	212	1
162	218	1
130	217	1
136	221	1
99	231	0
100	212	0
154	219	1
116	208	1
104	254	0
94	171	0
109	227	1
113	180	0
96	216	0
106	250	0
115	237	1
125	183	0
124	224	1
116	221	0
104	222	0
115	219	1
105	209	0
109	161	0
106	209	1
141	240	1
96	150	0
138	209	1
133	222	1
102	224	0
134	222	1
106	223	0
190	225	1
92	224	1
96	205	0
120	220	1
129	222	1
85	207	1
85	214	0
114	230	1
151	236	1
82	244	0
118	224	1
143	209	1
98	181	0
105	226	1
89	223	0
98	147	0
88	209	1
148	220	1
164	222	1
144	214	1
97	149	0
92	187	0
81	223	1
102	162	0
135	219	1
88	224	1
132	206	1
120	225	1
107	207	0
136	219	1
143	223	1
124	190	0
95	262	0
128	230	1
140	216	1
92	159	0
82	168	0
113	222	0
99	228	1
132	226	1
115	212	1
95	181	0
116	218	1
173	227	1
90	266	0
154	229	1
99	164	0
149	229	1
143	222	1
98	219	1
111	199	0
121	225	1
121	208	1
109	225	1
100	214	0
102	223	0
82	218	0
139	217	1
105	215	1
100	206	0
104	241	0
108	205	0
176	224	1
131	242	1
90	210	0
95	207	0
100	197	0
90	171	0
92	173	0
113	218	1
154	227	1
97	234	0
125	230	1
92	220	1
113	249	0
107	155	0
92	147	0
100	199	0
98	182	0
148	204	1
104	153	0
108	126	0
87	220	1
98	203	1
100	162	0
105	207	0
89	232	0
135	223	1
126	206	1
80	136	0
156	225	1
144	230	1
98	203	0
98	182	0
95	173	0
143	218	1
106	216	0
202	217	1
67	210	1
105	133	0
119	247	0
145	209	1
92	182	0
125	223	1
157	218	1
91	230	1
101	196	0
117	212	1
88	256	0
101	177	0
88	196	0
97	222	1
116	222	1
73	215	0
108	226	1
122	228	1
97	221	1
107	218	1
115	261	0
93	216	0
144	228	1
163	219	1
138	226	1
103	215	1
100	176	0
92	228	0
80	220	1
99	214	0
118	222	1
94	243	0
106	179	0
92	223	0
102	201	0
132	219	1
94	200	0
109	154	0
121	216	1
185	225	1
102	232	0
101	248	0
95	230	1
100	219	1
94	177	0
120	233	1
155	208	1
135	234	1
96	190	0
130	229	1
130	222	1
136	220	1
107	177	0
96	180	0
95	176	0
110	116	0
70	197	0
117	198	0
160	231	1
91	217	1
134	222	1
127	215	0
105	209	1
89	228	1
119	208	1
133	230	1
83	196	0
133	215	1
114	212	0
109	217	1
152	223	1
113	214	0
108	225	0
95	139	0
115	220	1
79	224	1
77	200	0
83	153	0
111	147	0
83	191	0
99	165	0
97	248	0
134	231	1
137	210	1
135	216	1
136	224	1
107	226	1
109	222	1
83	195	0
123	233	0
159	237	1
98	184	0
160	228	1
90	220	1
102	172	0
97	149	0
80	231	1
105	233	1
84	242	0
115	191	0
118	220	1
101	220	0
157	203	1
103	218	1
95	220	1
90	224	0
111	222	0
114	287	0
134	211	0
99	199	1
94	179	0
93	144	0
92	207	0
80	186	0
107	223	0
102	173	0
100	222	0
97	227	0
96	204	0
160	213	1
120	220	1
106	178	0
100	202	0
112	234	1
91	211	1
67	234	1
91	184	0
121	217	1
109	183	0
113	209	0
95	181	1
106	249	0
92	235	0
86	220	0
91	201	0
170	220	1
103	178	0
189	217	1
84	156	0
79	156	0
75	174	0
98	147	0
74	227	1
107	202	1
111	213	1
95	185	0
119	251	0
107	267	0
61	220	1
86	223	0
104	196	0
102	226	1
115	215	1
90	196	0
84	219	1
161	214	1
103	185	0
103	218	0
110	198	0
96	194	1
112	226	1
109	172	0
85	205	1
104	213	0
152	220	1
104	191	0
99	268	0
89	221	0
95	217	1
95	202	0
88	174	0
140	225	1
145	229	1
105	169	0
99	192	0
136	213	1
98	197	0
103	233	1
148	246	1
92	218	0
105	228	0
103	209	1
107	212	0
65	215	1
138	215	1
117	210	1
136	219	1
110	218	1
126	233	1
145	221	1
152	224	1
109	199	0
75	221	1
97	189	0
97	213	0
82	222	1
99	227	0
49	222	1
95	152	0
96	180	0
108	157	0
134	223	1
155	215	1
101	200	0
136	227	1
102	191	0
97	228	0
97	173	0
108	162	0
87	211	0
117	230	1
118	215	1
110	175	0
96	199	0
100	204	0
161	239	1
167	220	1
108	195	0
94	210	1
95	203	1
105	221	1
92	216	0
101	207	0
106	209	0
85	173	0
87	208	0
114	204	1
84	236	0
117	236	0
87	220	1
114	221	1
119	158	0
112	186	0
100	275	0
122	210	1
96	208	1
74	214	1
94	247	0
95	187	0
117	203	0
170	216	1
86	210	1
101	166	0
89	207	1
144	216	1
101	212	0
105	227	1
133	230	1
94	193	0
115	214	0
104	230	0
94	193	1
112	218	1
69	230	1
103	215	0
78	217	1
97	188	0
117	210	1
103	195	0
154	220	1
134	215	1
99	225	1
140	227	1
109	184	0
103	200	0
116	221	1
80	180	0
148	217	1
110	220	0
98	249	0
85	155	0
105	205	0
106	200	0
99	194	0
101	270	0
113	234	0
141	221	1
125	219	1
94	220	0
102	172	0
103	191	0
134	221	1
69	221	1
102	194	1
92	192	0
99	252	0
137	209	1
107	239	1
86	178	0
90	212	1
85	217	1
81	223	0
160	222	1
107	173	0
100	221	1
98	183	0
102	240	0
105	144	0
148	217	1
93	215	0
130	215	1
102	208	0
102	288	0
102	226	1
95	187	0
69	230	1
102	174	0
87	199	0
106	177	0
98	193	0
95	189	0
118	220	1
90	245	0
113	235	1
96	204	0
135	234	1
91	174	0
108	218	0
100	214	1
109	215	1
102	161	0
100	213	0
137	210	1
90	214	0
93	185	0
112	199	0
108	246	0
102	190	0
110	232	0
96	264	0
138	230	1
113	214	0
91	284	0
97	140	0
140	213	1
88	248	0
115	222	0
99	198	0
95	221	0
98	260	0
71	208	1
96	175	0
79	235	0
102	193	0
111	217	1
109	224	1
117	209	0
101	190	0
147	222	1
97	190	0
90	212	0
99	226	0
108	220	1
123	230	1
74	220	1
148	223	1
143	224	1
99	212	1
75	225	1
66	239	1
112	208	1
103	164	0
113	220	1
142	237	1
94	217	0
98	230	0
105	239	1
92	215	1
126	222	1
158	225	1
100	194	0
137	212	1
123	226	1
133	206	1
100	227	0
101	185	0
135	219	1
106	183	0
94	214	1
79	214	1
80	220	1
97	260	0
108	198	0
95	183	0
107	179	0
168	232	1
118	201	1
102	230	0
91	220	1
94	200	0
90	200	0
100	223	0
115	245	1
112	223	1
114	231	0
89	206	0
140	219	1
100	187	0
103	178	0
99	177	0
107	219	0
100	176	0
104	199	0
128	225	1
94	220	0
107	215	1
127	212	1
97	200	0
137	210	1
100	184	0
100	129	0
99	153	0
123	229	1
108	236	1
97	216	1
110	213	1
128	231	1
90	175	0
100	204	1
109	173	0
106	208	0
76	189	0
114	220	1
99	253	0
46	217	1
117	230	1
105	294	0
135	226	1
112	211	1
103	247	0
99	187	0
91	210	0
147	221	1
96	214	1
151	226	1
113	209	1
149	235	1
98	200	0
82	237	0
97	151	0
107	208	1
105	217	0
149	202	1
101	222	0
96	180	0
106	191	0
142	210	1
95	226	0
94	217	1
126	228	1
78	223	1
96	180	0
100	227	0
95	119	1
117	204	1
145	219	1
93	213	1
100	191	0
106	221	0
96	197	0
99	206	1
123	227	1
173	219	1
109	180	0
110	229	1
103	194	0
90	209	1
90	212	1
105	146	0
121	230	1
115	220	1
86	158	0
149	217	1
124	217	1
96	219	0
101	211	1
114	227	0
133	219	1
85	210	1
133	220	1
115	204	1
133	233	1
117	231	1
129	209	1
103	229	0
94	188	0
94	229	0
161	210	1
113	176	0
65	222	1
181	221	1
82	191	0
206	215	1
166	228	1
113	228	1
102	197	0
139	245	1
100	135	0
122	228	1
93	166	0
95	217	0
102	216	1
138	221	1
105	214	0
111	223	1
111	223	1
121	198	0
152	223	1
144	230	1
54	211	1
100	246	0
108	228	1
119	206	0
132	230	1
145	220	1
88	228	1
87	236	0
111	234	1
145	220	1
100	238	0
75	224	1
106	252	0
88	169	0
105	205	1
92	248	0
126	210	1
98	220	0
122	197	1
142	245	1
105	167	0
104	232	1
111	223	1
167	233	1
90	204	1
100	197	0
87	166	0
115	213	0
113	214	0
109	223	1
87	157	0
113	200	0
87	232	0
106	246	0
113	220	0
159	218	1
124	213	1
93	222	1
81	178	0
100	143	0
104	146	0
97	224	1
106	201	0
103	218	0
121	196	0
117	234	1
101	163	0
94	210	0
131	223	1
114	147	0
92	194	0
112	189	0
124	230	1
116	204	1
95	221	0
99	202	0
150	223	1
89	191	0
101	216	0
91	140	0
105	230	1
91	253	0
139	224	1
170	222	1
119	210	1
107	212	0
95	207	0
98	208	0
139	220	1
104	146	0
132	234	1
100	139	0
94	236	0
97	121	0
100	232	1
126	217	0
96	223	1
119	148	0
113	144	0
180	235	0
84	266	0
99	179	0
128	233	1
86	180	0
97	227	1
117	220	1
99	188	0
90	233	0
88	212	0
116	219	1
96	235	0
86	194	0
70	244	1
94	241	0
154	222	1
92	191	0
124	212	1
117	209	1
99	227	0
97	161	0
94	180	0
104	229	0
138	226	1
95	129	0
110	219	1
114	212	1
101	210	0
143	224	1
98	216	1
87	217	1
141	214	1
100	159	0
107	204	0
85	171	0
115	215	1
36	233	1
107	221	1
133	231	1
101	246	0
112	220	1
215	207	1
127	237	1
57	238	1
93	182	0
184	203	1
56	218	1
106	135	0
141	228	1
81	223	1
100	237	0
193	223	1
120	226	1
116	177	0
122	234	1
92	210	0
79	165	0
149	216	1
97	218	1
100	181	0
158	227	1
103	179	0
100	238	1
86	241	0
90	183	0
178	224	1
158	228	1
68	221	1
102	207	0
100	218	0
94	226	1
103	213	0
105	194	0
79	220	1
107	189	0
104	223	1
92	216	0
167	220	1
71	200	0
113	207	1
87	142	1
100	245	0
130	215	1
102	210	0
118	223	1
155	219	1
94	200	0
102	208	0
125	224	1
125	206	1
101	219	1
97	216	0
101	262	0
105	235	0
101	220	1
194	223	1
88	200	0
124	195	0
99	167	0
90	210	1
147	217	1
105	158	0
104	233	0
86	219	1
101	201	0
95	218	1
99	211	0
92	192	0
165	210	1
142	225	1
107	270	0
180	216	1
75	201	1
129	221	1
80	236	0
109	207	0
153	199	1
119	197	0
106	217	1
103	184	0
102	189	0
85	172	0
100	149	0
93	267	0
95	223	0
95	237	1
101	205	0
102	217	0
74	210	1
118	212	1
107	223	1
140	218	1
119	210	1
116	214	0
109	211	0
110	238	0
107	218	1
137	216	1
43	216	1
108	146	0
105	198	0
111	235	1
83	223	1
88	197	0
102	239	0
131	228	1
101	189	0
88	213	0
136	223	1
99	234	0
95	166	0
94	205	0
101	202	0
100	220	0
87	228	0
137	202	1
79	232	1
105	209	0
108	123	0
89	221	1
92	215	1
91	121	0
67	241	1
139	210	1
97	197	0
132	230	1
111	210	0
122	212	1
100	218	0
97	179	0
176	221	1
99	214	0
94	201	0
92	211	0
118	207	1
130	219	1
101	229	1
98	212	1
100	200	0
99	211	1
106	219	1
118	260	0
129	224	1
122	229	1
96	235	1
103	230	0
137	222	1
127	206	1
108	192	0
107	136	0
93	207	0
179	223	1
120	218	1
116	208	1
98	206	0
171	208	1
104	229	0
127	218	1
87	260	0
105	200	0
114	200	1
110	166	0
42	219	1
105	170	0
101	227	0
112	240	0
96	223	0
96	222	1
126	218	1
88	162	0
97	253	0
98	200	0
108	223	1
118	206	1
152	218	1
121	236	0
80	237	1
120	224	1
104	210	0
108	119	0
142	208	1
92	223	1
100	214	1
107	195	0
184	207	1
116	234	1
118	223	1
101	227	0
96	154	0
105	248	0
162	227	1
115	219	1
102	221	0
109	219	0
99	206	0
107	251	0
112	239	0
98	234	0
104	236	0
106	206	0
85	167	0
105	269	1
96	214	0
97	204	0
127	222	1
93	210	1
147	209	1
131	217	1
106	132	0
116	227	1
111	242	0
88	213	0
119	209	1
152	223	1
111	189	0
98	153	0
101	218	1
163	227	1
117	172	0
74	229	1
84	217	1
75	211	1
101	222	1
112	227	0
115	202	0
104	192	0
75	213	1
119	229	1
113	225	1
91	217	1
100	220	0
95	158	0
195	209	1
120	204	1
80	138	0
100	211	0
107	208	0
176	224	1
108	228	1
118	225	1
118	209	1
83	220	1
90	185	0
97	198	0
104	159	0
99	229	1
120	226	1
105	212	1
114	224	0
75	195	0
103	213	1
103	225	1
102	217	1
96	201	0
100	172	0
143	214	1
124	212	1
100	170	0
89	157	0
93	210	0
174	231	1
89	233	1
114	225	0
89	224	0
91	234	1
103	244	0
162	243	1
93	219	0
110	265	0
89	265	0
102	208	1
116	229	1
104	168	0
93	203	0
74	217	1
117	224	1
90	192	0
110	224	1
142	212	1
80	203	0
131	213	1
105	222	0
110	259	0
115	161	0
116	194	0
110	223	1
104	216	0
105	181	0
93	222	0
102	280	0
118	207	0
119	122	0
105	214	1
130	212	1
95	192	0
141	213	1
95	214	1
120	221	1
105	231	0
141	208	1
116	191	0
107	151	0
150	211	1
97	221	1
115	212	0
105	203	0
79	185	0
109	189	0
84	216	1
123	203	1
122	212	1
176	221	1
104	219	1
90	209	0
150	229	1
171	221	0
108	215	1
107	256	0
130	222	1
112	182	0
120	147	0
117	240	1
102	227	1
89	232	1
125	223	1
111	219	1
120	211	1
92	158	0
83	224	1
142	200	1
81	222	1
101	222	0
77	222	1
91	206	1
133	217	1
138	226	1
85	214	0
140	225	1
95	206	1
119	232	0
73	207	1
144	220	1
121	183	0
88	202	0
112	245	0
111	163	0
141	221	1
117	227	1
123	221	1
137	215	1
100	184	0
130	223	1
112	229	1
148	223	1
143	224	1
167	208	1
128	235	1
136	205	1
157	238	1
118	239	1
171	220	1
106	221	1
163	204	1
135	224	1
98	156	0
135	232	1
75	240	1
190	221	1
82	158	0
107	192	0
99	195	0
97	160	0
105	219	1
104	241	0
82	156	0
115	152	0
111	195	0
82	167	0
113	156	0
148	220	1
102	228	1
109	251	0
95	213	0
59	219	1
108	149	0
110	198	0
107	159	0
162	217	1
102	233	0
97	221	0
99	205	0
184	220	1
123	215	1
151	212	1
92	212	0
112	205	1
160	212	1
97	202	1
89	206	1
89	216	1
126	220	1
155	219	1
110	189	0
92	184	0
93	180	0
166	215	1
98	176	0
141	218	1
97	179	0
82	215	0
100	196	0
85	210	1
121	169	0
102	228	0
80	211	1
94	197	0
118	210	0
94	199	0
143	205	1
98	230	0
88	173	0
89	221	0
91	224	1
107	243	1
96	178	0
109	218	1
58	231	1
109	222	1
154	219	1
89	217	1
93	192	0
93	196	0
99	184	0
124	209	1
88	171	0
137	215	1
103	199	0
109	182	0
104	183	0
113	209	1
89	186	0
91	237	1
114	208	0
100	209	0
116	220	1
149	227	1
100	158	0
134	226	1
119	221	1
114	220	0
107	234	0
154	222	1
91	186	0
124	237	1
99	218	1
85	180	0
94	232	1
96	211	1
121	208	0
77	214	1
134	216	1
94	195	0
78	233	1
96	225	1
83	230	1
100	192	0
106	207	0
107	206	1
89	147	0
103	224	0
102	183	0
77	239	1
95	171	0
124	224	1
100	218	0
100	213	0
178	236	1
102	195	0
94	178	0
90	245	0
104	194	0
149	211	1
98	140	0
105	173	0
99	199	0
101	229	0
102	231	0
94	174	0
102	217	1
95	218	0
86	223	0
102	155	0
134	209	1
99	197	0
69	217	1
103	174	0
126	237	1
156	210	1
139	213	1
90	230	0
126	243	1
97	159	0
137	214	1
157	237	1
61	238	1
98	202	0
138	210	1
88	224	0
99	202	0
96	167	0
101	188	1
121	217	1
130	233	1
112	205	1
119	220	1
109	200	0
97	240	0
97	209	0
99	211	0
104	234	0
93	270	0
121	227	1
96	206	1
94	220	1
166	208	1
93	256	0
172	227	1
87	168	0
98	160	0
120	212	1
95	214	0
101	237	0
175	220	1
108	212	0
108	163	0
150	234	1
106	221	1
100	231	0
106	209	0
101	124	0
96	225	1
153	212	1
99	229	1
91	228	1
91	193	0
86	223	1
99	171	0
121	191	0
112	264	0
96	204	0
113	242	0
113	209	1
92	219	0
98	148	0
126	226	1
97	227	0
132	221	1
91	221	0
87	234	0
166	237	1
99	193	0
107	211	0
60	208	1
80	213	0
125	236	1
141	217	1
96	221	1
106	175	0
90	212	1
115	217	1
104	184	0
101	159	0
99	190	0
93	207	1
44	222	1
199	219	1
77	215	1
100	227	0
98	155	0
70	221	1
100	188	0
155	220	0
95	218	1
96	211	0
134	233	1
160	211	1
75	220	1
81	223	1
133	220	1
93	228	0
66	212	1
117	216	0
104	237	0
102	227	1
102	181	0
82	244	1
104	196	0
157	236	1
114	217	1
89	211	0
114	220	1
102	208	0
91	219	1
108	169	0
100	194	0
92	219	1
115	224	1
71	212	0
108	193	0
144	212	1
144	236	1
126	238	1
91	229	0
69	263	0
102	182	0
92	220	1
84	224	1
64	208	1
139	234	1
81	225	1
52	215	1
111	243	1
120	159	0
113	211	0
89	227	0
85	241	0
98	226	0
144	224	1
103	187	0
134	207	1
115	256	0
111	229	1
97	210	1
123	210	1
89	164	0
99	206	1
102	224	1
109	191	0
99	230	0
92	231	1
186	225	1
106	221	0
171	209	1
105	220	1
116	219	0
79	226	0
118	262	0
105	179	0
137	226	1
93	227	1
119	227	1
119	224	1
124	212	1
114	223	1
126	238	1
98	203	0
99	224	0
100	207	0
95	204	0
69	220	1
100	212	0
84	234	1
110	217	0
116	151	0
85	210	0
97	226	0
158	188	1
107	248	0
56	214	1
95	212	0
146	215	1
97	214	1
74	223	1
102	243	0
74	214	1
103	237	0
99	120	0
120	165	0
76	179	0
108	219	1
95	178	0
98	180	0
88	199	0
117	219	1
70	220	1
86	162	0
127	225	1
102	238	0
65	208	1
95	199	0
101	267	0
100	176	0
101	219	0
94	244	0
106	211	1
175	217	1
88	166	0
179	224	1
100	202	0
125	227	1
6	230	1
103	154	0
56	202	1
126	227	1
72	238	1
77	218	0
97	225	1
186	225	1
108	246	1
110	256	0
170	205	1
120	220	1
110	240	1
96	215	0
102	205	0
147	214	1
137	218	1
98	216	1
122	236	1
121	214	1
104	172	0
132	221	1
84	237	0
120	219	1
101	264	0
104	184	0
105	169	0
137	220	1
91	217	1
136	211	1
125	268	0
109	231	0
106	187	0
113	236	1
111	144	0
94	136	0
96	179	0
119	219	1
95	191	0
107	189	0
145	220	1
117	223	1
90	158	0
98	210	0
100	222	0
133	222	1
125	234	1
114	139	0
94	205	1
113	182	0
156	220	1
149	221	1
120	232	1
91	221	1
99	155	0
145	229	1
139	227	1
110	207	0
109	219	1
150	205	1
113	216	1
105	228	0
84	224	1
78	225	0
135	228	1
100	178	0
106	169	0
116	206	1
87	190	0
145	209	1
103	208	0
78	209	1
81	213	0
134	221	1
102	212	0
100	220	1
143	230	1
91	232	1
158	245	1
120	231	1
98	200	0
122	201	1
92	209	1
101	226	1
77	215	1
95	161	0
99	237	0
141	228	1
115	186	0
124	222	1
108	236	0
150	229	1
89	198	0
91	219	1
121	209	1
113	229	1
93	220	0
108	185	0
131	209	1
108	207	0
128	182	0
112	215	1
175	221	1
142	222	1
77	186	0
105	212	1
96	216	0
156	230	1
108	204	0
101	188	0
108	258	0
113	226	0
196	226	1
108	277	0
109	191	0
100	144	0
125	230	1
121	227	1
89	165	0
110	227	1
96	243	0
115	226	0
150	226	1
102	224	0
135	218	1
101	183	0
108	187	0
151	210	1
99	231	1
47	209	1
125	214	1
66	226	1
98	164	0
148	213	0
136	230	1
153	229	1
110	223	1
138	210	1
101	209	0
100	194	0
119	218	1
102	209	1
114	176	0
130	223	1
81	208	1
91	209	1
115	170	0
109	204	1
115	243	0
114	163	0
99	170	1
144	220	1
95	225	0
97	232	0
87	162	0
146	221	1
102	208	0
95	159	0
168	209	1
149	223	1
113	209	1
134	239	1
126	218	1
120	218	1
85	160	0
136	240	1
158	221	1
93	209	0
110	195	0
162	237	1
93	220	1
136	194	1
100	225	0
108	223	0
96	168	0
55	203	1
134	222	1
85	200	0
88	260	0
93	253	0
124	220	1
148	223	1
86	194	0
145	231	1
158	224	1
114	229	1
100	204	0
104	189	0
180	220	1
112	218	1
98	219	0
98	219	1
122	242	1
173	223	1
89	232	1
199	212	1
167	218	1
115	237	1
127	211	1
96	202	0
99	209	0
112	207	0
82	200	0
97	208	1
111	159	0
93	208	1
93	184	0
45	228	1
119	216	1
45	219	1
81	223	1
118	216	1
97	215	1
100	170	0
91	209	0
151	232	1
99	209	1
105	240	1
86	236	0
85	203	0
94	227	1
104	223	1
145	229	1
115	225	1
91	175	0
95	195	0
106	223	1
108	205	0
102	215	1
68	210	1
178	229	1
98	195	0
109	243	0
106	194	0
129	212	1
107	213	0
92	219	1
129	231	1
93	206	1
109	236	0
101	207	1
129	223	1
99	258	0
92	227	1
110	209	0
98	238	0
111	231	1
170	227	1
121	236	0
105	234	0
112	215	1
99	183	0
93	198	0
108	221	1
120	233	1
77	200	0
124	157	0
123	220	1
144	226	1
94	195	0
89	174	0
88	237	0
110	236	1
100	173	0
108	161	0
141	228	1
117	222	0
92	209	1
99	238	0
94	179	0
114	218	0
132	226	1
125	179	0
98	180	0
73	195	0
83	197	0
119	155	0
92	234	0
98	177	0
106	241	0
98	219	0
91	223	1
128	215	1
128	215	1
126	206	1
93	186	0
110	233	0
159	221	1
107	216	1
74	207	1
106	213	0
111	169	0
128	214	1
93	182	0
100	226	1
143	226	1
131	215	1
122	217	1
104	218	1
115	192	0
105	175	0
107	181	0
129	220	1
98	220	1
62	225	1
103	237	0
142	220	1
87	230	0
98	201	0
88	220	0
106	207	0
85	181	0
113	224	1
100	179	0
130	220	1
128	219	1
117	105	0
117	201	0
130	228	1
175	236	1
79	179	0
133	215	1
180	212	1
109	175	0
128	234	1
148	234	1
95	208	0
93	216	1
110	218	1
101	215	1
125	203	1
88	174	0
132	228	1
106	225	0
94	166	0
109	185	0
103	182	0
101	210	0
98	198	0
101	187	0
113	173	0
107	255	0
129	221	1
109	202	0
108	160	0
96	209	1
130	218	1
138	212	1
87	233	1
94	186	0
117	222	1
143	228	1
131	224	1
96	208	0
139	199	1
96	221	0
95	193	0
82	228	0
115	196	0
112	184	0
89	225	1
73	205	1
44	202	1
76	229	1
85	211	0
80	199	0
88	249	1
85	215	1
85	217	1
143	220	1
106	227	1
96	217	1
88	218	1
96	221	1
138	231	1
151	218	1
100	194	0
96	220	0
120	224	1
82	245	0
100	190	0
138	221	1
106	222	0
113	177	0
106	198	0
100	210	0
103	204	0
142	210	1
79	162	0
115	227	1
151	230	1
111	207	0
138	203	1
127	237	1
97	172	0
82	211	0
137	212	1
112	230	1
104	186	0
99	192	0
107	210	0
140	227	1
100	202	0
110	188	0
98	234	0
104	179	0
103	200	0
111	226	0
89	220	1
97	210	0
100	162	0
98	146	0
91	187	0
116	234	1
111	240	0
105	226	0
113	192	0
100	159	0
149	222	1
185	208	1
137	214	1
69	222	1
137	219	1
102	170	0
21	231	1
106	173	0
134	210	1
102	244	1
81	231	1
84	172	0
152	239	1
103	214	0
86	197	0
100	220	1
99	235	0
94	227	0
106	229	0
149	203	1
131	220	1
121	248	0
82	211	0
148	220	1
193	219	1
81	181	0
157	194	1
100	226	0
74	204	0
107	230	0
77	213	1
102	225	0
104	228	0
111	231	1
95	236	0
107	201	1
96	232	0
109	234	0
94	203	0
92	226	1
138	220	1
89	216	0
106	218	1
98	200	0
102	197	0
100	227	0
109	215	0
100	264	0
146	230	1
134	224	1
100	229	1
104	204	1
99	191	0
123	222	1
100	226	1
114	226	0
129	234	1
108	209	1
96	248	0
193	208	1
180	209	1
130	215	1
110	229	1
110	168	0
111	221	1
115	234	1
103	214	0
96	220	1
114	176	0
99	217	0
104	161	0
96	193	0
116	231	1
103	217	1
120	223	1
125	227	1
101	187	0
101	260	0
172	225	1
148	225	1
100	228	0
120	230	1
100	189	0
106	233	0
197	217	1
140	231	1
78	219	1
139	214	1
143	205	1
86	219	1
83	232	0
85	178	0
94	139	0
93	214	1
114	165	0
113	229	0
96	211	1
95	199	0
91	224	1
101	189	0
89	186	0
104	231	1
114	221	1
89	227	0
108	225	0
94	200	0
99	229	1
139	216	1
100	197	0
97	208	1
135	222	1
98	231	0
117	220	1
159	227	1
106	239	0
114	213	1
143	237	1
174	221	1
104	139	0
100	100	0
149	218	1
109	227	0
78	214	1
103	213	0
108	234	0
152	229	1
98	193	0
95	219	1
109	240	0
96	216	1
107	224	1
104	219	0
153	220	1
104	185	0
100	176	0
96	220	1
111	236	1
95	154	0
135	247	0
80	215	1
107	202	0
146	232	1
84	178	0
101	162	0
81	206	1
116	164	0
132	224	1
95	226	1
92	176	0
90	131	0
162	220	1
105	150	0
118	244	0
108	227	1
128	213	1
91	260	0
178	199	1
138	218	1
103	239	0
86	200	0
93	234	0
141	222	1
95	200	1
103	238	0
94	229	0
94	243	0
156	219	1
69	208	1
83	184	1
93	213	1
100	216	0
143	208	1
121	167	0
124	220	1
105	225	0
113	196	0
99	220	0
90	172	0
106	168	0
99	166	0
106	274	0
94	179	0
87	197	0
119	234	1
115	250	0
107	177	0
93	207	0
96	247	0
85	243	0
103	218	1
108	212	1
107	166	0
107	259	0
97	153	0
110	216	0
81	222	1
120	225	1
110	150	0
98	200	0
116	223	1
114	183	0
89	244	0
122	219	1
114	215	1
112	200	0
94	271	0
108	207	0
98	156	0
160	224	1
94	197	0
106	223	1
101	200	0
131	237	1
132	221	1
158	213	1
110	183	0
94	237	0
128	240	1
109	237	1
99	180	0
168	213	1
155	218	1
117	188	0
95	196	0
152	236	1
101	225	1
100	188	0
70	216	1
121	260	0
108	207	0
114	221	0
88	210	1
93	204	0
102	227	0
117	212	1
98	148	0
102	203	0
131	235	1
105	191	0
88	239	0
116	208	0
107	197	1
160	220	1
116	220	1
98	219	1
123	214	1
125	218	1
102	139	0
96	239	0
140	215	1
124	208	1
118	218	1
102	201	0
99	199	0
96	132	0
92	219	1
105	199	0
97	163	0
101	216	1
116	211	1
99	208	1
110	220	1
127	230	1
134	231	1
115	220	1
107	251	0
92	159	0
103	233	0
110	241	0
87	200	0
99	205	0
100	240	1
103	201	1
116	220	1
70	212	1
96	232	1
149	214	1
174	226	1
59	233	1
120	221	0
120	216	1
98	220	0
93	207	0
176	213	1
101	218	0
98	212	0
91	212	1
114	218	1
133	234	1
108	181	0
